,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,-0.00016364158447162297,0.006052853952764,0.006582792406038,0.9443553971918672,NIG
1,2021-05-26 20:00:00+00:00,0.03596424295086603,0.0667908992442754,0.0326430667787524,0.9443553971918672,NIG
2,2021-05-25 20:00:00+00:00,0.0004911793495732605,-0.0582898594538263,-0.0622446157222066,0.9443553971918672,NIG
3,2021-05-24 20:00:00+00:00,-0.006548995910410735,0.0825320691462774,0.0943300216439482,0.9443553971918672,NIG
4,2021-05-21 20:00:00+00:00,-0.0446416793040805,-0.1473956275001888,-0.1088085571403067,0.9443553971918672,NIG
0,2021-05-20 20:00:00+00:00,0.01871766321711233,0.0387286746623478,0.0212907228088815,0.9398934749593284,NIG
1,2021-05-19 20:00:00+00:00,-0.11258240735727777,-0.1976101721473888,-0.0904653208639313,0.9398934749593284,NIG
2,2021-05-18 20:00:00+00:00,0.017048598141330407,-0.0014614662778079,-0.0196937896817927,0.9398934749593284,NIG
3,2021-05-17 20:00:00+00:00,0.004347627845021421,-0.1193843603924124,-0.1316446932912137,0.9398934749593284,NIG
4,2021-05-14 20:00:00+00:00,0.040668386656652886,0.0753034649567335,0.0368500039875044,0.9398934749593284,NIG
0,2021-05-13 20:00:00+00:00,-0.0010579262696582548,-0.1136181308521963,-0.1196032473721272,0.9411132812499998,t_Copula
1,2021-05-12 20:00:00+00:00,0.01281410835246306,-0.0270598938295139,-0.0423689719148536,0.9411132812499998,t_Copula
2,2021-05-11 20:00:00+00:00,0.013420900163818583,0.0312521765807985,0.0189470032696767,0.9411132812499998,t_Copula
3,2021-05-10 20:00:00+00:00,0.015776897610496807,-0.0180946108447551,-0.0359908941145356,0.9411132812499998,t_Copula
4,2021-05-07 20:00:00+00:00,-0.00537404490058031,0.0194562772805041,0.0263839887033625,0.9411132812499998,t_Copula
0,2021-05-06 20:00:00+00:00,0.01441632161663884,-0.0039942045609648,-0.0192018525217622,0.9587890625,t_Copula
1,2021-05-05 20:00:00+00:00,0.002247033320203616,0.0505723083235433,0.0504024053813606,0.9587890625,t_Copula
2,2021-05-04 20:00:00+00:00,0.03098130343811867,-0.0259645935282926,-0.0593935613094369,0.9587890625,t_Copula
3,2021-05-03 20:00:00+00:00,0.04323811067971198,0.0523584489827092,0.0095123512143707,0.9587890625,t_Copula
4,2021-04-30 20:00:00+00:00,-0.011579599635504104,0.0671242069348886,0.0820866754207396,0.9587890625,t_Copula
0,2021-04-29 20:00:00+00:00,0.015271761756983575,-0.0318943327432566,-0.0494098012974383,0.95458984375,t_Copula
1,2021-04-28 20:00:00+00:00,0.00736731283849394,0.0197882830138463,0.0130118398563282,0.95458984375,t_Copula
2,2021-04-27 20:00:00+00:00,0.015392880398707743,0.0267467818309529,0.0118940102983315,0.95458984375,t_Copula
3,2021-04-26 20:00:00+00:00,0.006990648615246106,0.0664395730364184,0.0622769295215145,0.95458984375,t_Copula
4,2021-04-23 20:00:00+00:00,-0.019732383910690737,-0.0567799972207189,-0.038809980592807,0.95458984375,t_Copula
0,2021-04-22 20:00:00+00:00,0.014166839459947178,-0.0370962972867044,-0.0532982556894824,0.96181640625,t_Copula
1,2021-04-21 20:00:00+00:00,0.012560833815715981,-0.0063272780141828,-0.0196379597053674,0.96181640625,t_Copula
2,2021-04-20 20:00:00+00:00,0.011019519603341656,0.0202470681144586,0.0095938772214273,0.96181640625,t_Copula
3,2021-04-19 20:00:00+00:00,-0.002546342310050076,-0.0971744530287832,-0.0983847957924487,0.96181640625,t_Copula
4,2021-04-16 20:00:00+00:00,0.019229983026110953,-0.0100021928601812,-0.0303926775383929,0.96181640625,t_Copula
0,2021-04-15 20:00:00+00:00,0.01926050730845298,0.0403712582075227,0.0223297272189313,0.94541015625,t_Copula
1,2021-04-14 20:00:00+00:00,0.0069806585827090605,-0.0116274479623438,-0.0196825752526951,0.94541015625,t_Copula
2,2021-04-13 20:00:00+00:00,0.009190053685584045,0.0565705813157095,0.0501163725785027,0.94541015625,t_Copula
3,2021-04-12 20:00:00+00:00,0.018738804553338175,0.0479347796459251,0.030881808175611,0.94541015625,t_Copula
4,2021-04-09 20:00:00+00:00,0.0032430471147115985,0.0128827957469162,0.0101963666970122,0.94541015625,t_Copula
0,2021-04-08 20:00:00+00:00,0.008603829222822199,0.0402263442421,0.0325507191191601,0.971484375,t_Copula
1,2021-04-07 20:00:00+00:00,-0.009382877100105928,-0.0529620200971802,-0.0448583056182188,0.971484375,t_Copula
2,2021-04-06 20:00:00+00:00,0.020421467121957554,0.0015917736435035,-0.0193823945737203,0.971484375,t_Copula
3,2021-04-05 20:00:00+00:00,0.023594152780871763,0.0284290219589141,0.0049767853219897,0.971484375,t_Copula
4,2021-04-02 20:00:00+00:00,0.0110551486555228,0.0110551486555228,0.0,0.971484375,t_Copula
0,2021-04-01 20:00:00+00:00,0.013145603218579431,0.0168709459748249,0.0038323799300737,0.9720703125,t_Copula
1,2021-03-31 20:00:00+00:00,0.001666321333480564,-0.0034321734490592,-0.0052449855910395,0.9720703125,t_Copula
2,2021-03-30 20:00:00+00:00,0.002122304697569133,0.0269751742567495,0.0255669463819577,0.9720703125,t_Copula
3,2021-03-29 20:00:00+00:00,-0.0012431838038498427,0.0682567574128691,0.0714968252018487,0.9720703125,t_Copula
